query_string,candidate_string,match
MORGAN STANDW MUNI INCOME TR,Morgan StanleyDeanWitter Municipal Income Trust,1
MORGAN STANDW MUNI INC TR II,Morgan StanleyDeanWitter Municipal Income Trust II,1
MORGAN STANLY GVT INCOME SBI,Morgan Stanley Government Income Trust,1
INSIGHT SELECT INCOME FD,INSIGHT SELECT INCOME FUND,1
DNP SELECT INCOME FUND INC,DNP Select Income Fund Inc.,1
CORNERSTONE TOTAL RETURN FD,Cornerstone Total Return Fund Inc.,1
CREDIT SUISSE ASST INCOME FD,Credit Suisse Asset Management Income Fund Inc.,1
CREDIT SUISSE ASSET MGMT STR,Credit Suisse Asset Management Strategic Global Income Fund,1
FIRST OPPORTUNITY FUND INC,First Opportunity Fund Inc,1
FORT DEARBORN INCOME SECS,Fort Dearborn Income Securities Inc.,1
GABELLI EQUITY TRUST,Gabelli Equity Trust Inc.,1
EUROPEAN EQUITY FUND INC,European Equity Fund Inc (The),1
LIBERTY ALL-STAR GROWTH FUND,Liberty All Star Growth Fund Inc.,1
JOHN HANCOCK INVESTORS TRUST,John Hancock Investors Trust,1
TEKLA HEALTHCARE INVESTORS,Tekla Healthcare Investors,1
HATTERAS INCOME SECS,Hatteras Income Securities Inc.,1
SWISS HELVETIA FUND,Swiss Helvetia Fund Inc (The),1
MORGAN STANLY HIGH INCM ADV,Morgan Stanley High Income Advantage Trust,1
HIGH YIELD INCOME FUND,High Yield Income Fund Inc. (The),1
HIGH YIELD PLUS FUND,High Yield Plus Fund Inc. (The),1
CIGNA INVESTMENT SECURITIES,CIGNA Investment Securities,1
ITALY FUND INC,Italy Fund Inc. (The),1
DEUTSCHE HIGH INCOME TRUST,Deutsche High Income Trust,1
SCUDDER INTERM GVT TR,Scudder Intermediate Government Trust,1
DRESDNER RCM GLBL STRATGIC,Dresdner RCM Global Strategic Income Fund Inc,1
KOREA FUND,Korea Fund Inc. (The),1
LIBERTY ALL-STAR EQUITY,Liberty All Star Equity Fund,1
LINCOLN NATIONAL CV SEC,Lincoln National Convertible Securities Fund Inc.,1
LINCOLN NATIONAL INCOME FUND,Lincoln National Income Fund Inc.,1
MFS GVT MKTS INCOME TR,MFS Government Markets Income Trust,1
MFS INTERM INCOME SBI,MFS Intermediate Income Trust,1
MFS MULTIMARKET INCOME TR,MFS Multimarket Income Trust,1
MFS MUNICIPAL INC TR,MFS Municipal Income Trust,1
MALAYSIA FUND,Malaysia Fund Inc. (The),1
BARINGS CORPORATE INVESTORS,Barings Corporate Investors,1
MEXICO FUND INC,Mexico Fund Inc. (The),1
INVESTORS FIRST FUND INC,Investors First Fund Inc,1
PIONEER INTEREST SHS INC,Pioneer Interest Shares,1
NEW AMERICA HI INCOME FUND,New America High Income Fund Inc.,1
NUVEEN MUNICIPAL INCOME FUND,Nuveen Municipal Income Fund Inc.,1
NUVEEN MUNI VALUE FUND INC,Nuveen Municipal Value Fund Inc,1
NUVEEN N Y MUNI VALUE FUND,Nuveen New York Municipal Value Fund Inc.,1
NUVEEN PREM INCOME MUN FD,Nuveen Premium Income Municipal Fund Inc.,1
OPPENHEIMER MULTI-SECTOR,Oppenheimer Multi-Sector Income Trust,1
WESTERN ASSET INCOME FUND,Western Asset Income Fund,1
ADAMS NATURAL RESOURCES FUND,Adams Natural Resources Fund Inc,1
PUTNAM HIGH INCOME SEC FUND,Putnam High Income Securities Fund,1
PUTNAM MASTER INCOME TR,Putnam Master Income Trust,1
PUTNAM MASTER INTERM INCOME,Putnam Master Intermediate Income Trust,1
ROYCE VALUE TRUST,Royce Value Trust Inc.,1
SCUDDER NEW ASIA FUND INC,Scudder New Asia Fund Inc,1
IBERO-AMERICA FUND INC,Ibero-America Fund Inc (The),1
ALLMERICA SECS TR,Allmerica Securities Trust,1
TCW STRATEGIC INCOME FUND,TCW Strategic Income Fund Inc,1
TEMPLETON GLOBAL INCOME FUND,Templeton Global Income Fund,1
THAI FUND INC,Thai Fund Inc. (The),1
TRANSAMERICA INCOME SHARES,Transamerica Income Shares Inc.,1
VESTAUR SECURITIES FUND,Vestaur Securities Fund,1
WESTERN ASST ZENIX INCOME FD,Western Asset Zenix Income Fund Inc,1
ZWEIG FUND INC,Zweig Fund Inc. (The),1
ACM GVT SPECTRUM FUND,ACM Government Spectrum Fund,1
DREYFUS STRATEGIC MUNI,Dreyfus Strategic Municipals Inc.,1
DREYFUS STRATEGIC GVT,Dreyfus Strategic Government,1
CURRENT INCOME SHS,Current Income Shares Inc.,1
COMSTOCK PTNRS STRATEGY,Comstock Partners Strategy,1
B&H OCEAN CARRIERS LTD,B&H Ocean Carriers Ltd,1
MERITAGE HOMES CORP,Meritage Homes Corp,1
CRT PROPERTIES INC,CRT Properties Inc,1
ARCH COAL INC,Arch Coal Inc,1
CORE MOLDING TECHNOLOGIES,Core Molding Technologies Inc.,1
TIS MORTGAGE INVESTMENT,Tis Mortgage Investment,1
CIM HIGH YIELD SECURITIES,CIM High Yield Securities,1
NATIONAL AUSTRALIA BK,National Australia Bank Ltd,1
PUTNAM PREMIER INCOME TR,Putnam Premier Income Trust,1
CONCORD CAMERA CORP,Concord Camera Corp,1
VITALSTREAM HOLDINGS INC,Vitalstream Holdings Inc,1
GLEN ROSE PETROLEUM CORP,Glen Rose Petroleum Corp,1
UNITRONIX CORP,Unitronix Corp,1
PRESIDENTIAL LIFE CORP,Presidential Life Corp,1
BERKLEY (W R) CORP,Berkley (W.R.) Corp,1
CINCINNATI FINANCIAL CORP,Cincinnati Financial Corp,1
OHIO CASUALTY CORP,Ohio Casualty Corp,1
OLD REPUBLIC INTL CORP,Old Republic International Corp,1
21ST CENTURY INS GROUP,21st Century Insurance Group,1
DRUG EMPORIUM INC,Drug Emporium Inc,1
INTL ELECTRONICS INC,International Electronics Inc,1
KINDERCARE LEARNING CENTERS,Kindercare Learning Centers,1
ADVANCED TISSUE SCI  -CL A,Advanced Tissue Sciences Inc,1
FRANKLIN CR MGMT CORP,Franklin Credit Management Corp,1
BLACKSTONE/GSO STRATEGIC CRD,Blackstone / GSO Strategic Credit Fund,1
CUSHING RENAISSANCE FUND,The Cushing Renaissance Fund,1
BALLISTIC RECOVERY SYSTEMS,Ballistic Recovery Systems Inc,1
CANCER TREATMENT HOLDINGS,Cancer Treatment Holdings Inc.,1
GEXA CORP,Gexa Corp,1
GENLYTE GROUP INC,Genlyte Group Inc (The),1
JRJR33 INC,JRjr33 Inc,1
LIFEAPPS BRANDS INC,LifeApps Brands Inc,1
FAIRWAY GROUP HOLDINGS,Fairway Group Holdings Corp,1
FLEXSHARES MS DEV EX USF FD,FlexShares Morningstar Developed Markets ex-US Factor Tilt Index Fund,1
LEO MOTORS INC,Leo Motors Inc,1
FLEXSHARES MS EM FAC TILT FD,FlexShares Morningstar Emerging Markets Factor Tilt Index Fund,1
HOME PRODUCTS INTL INC,Home Products International Inc,1
STERLING CHEMICALS HLDGS INC,Sterling Chemicals Holdings Inc,1
AHPC HOLDINGS INC,AHPC Holdings Inc.,1
MGP INGREDIENTS INC,MGP Ingredients Inc,1
VODAFONE GROUP PLC,Vodafone Group PLC,1
MERISEL INC,Merisel Inc,1
VISX INC/DE,VISX Inc,1
3D SYSTEMS CORP,3D Systems Corp,1
TRUMPS CASTLE FUNDING INC,Trumps Castle Funding Inc,1
PRIDE INTERNATIONAL INC,Pride International Inc.,1
SOUTHERN CALIFORNIA EDISON,Southern California Edison,1
AURA SYSTEMS INC,Aura Systems Inc,1
NOVEN PHARMACEUTICALS INC,Noven Pharmaceuticals Inc,1
KEY PRODUCTION CO INC,Key Production Co Inc.,1
NAM TAI PROPERTY INC,Nam Tai Property Inc,1
RICH COAST INC,Rich Coast Inc,1
DEVON ENERGY CORP,Devon Energy Corp,1
LOGIC DEVICES INC,Logic Devices Inc,1
HUTECH21 CO LTD,Hutech21 Co Ltd,1
LINDSAY CORP,Lindsay Corp,1
AFTERMASTER INC,AfterMaster Inc,1
LABORATORY CP OF AMER HLDGS,Laboratory Corporation of America Holdings,1
VIRGINIA ENERGY RESOURCES,Virginia Energy Resources Inc,1
DREYFUS CAL MUNI INCOME,Dreyfus California Municipal Income Inc.,1
DREYFUS MUNI INCOME,Dreyfus Municipal Income Inc.,1
DREYFUS N Y MUNI INCOME,Dreyfus New York Municipal Income Inc.,1
BLACKROCK MUNIVEST FUND INC,BlackRock MuniVest Fund Inc,1
COHEN & STEERS RLTY INCM FD,Cohen & Steers Realty Income Fund,1
PACHOLDER HIGH YIELD FD INC,Pacholder High Yield Fund Inc,1
VAN KAMPEN CALIF MUN TR,Van Kampen California Municipal Trust,1
COLES GROUP LTD,Coles Group Ltd,1
HUNTWAY REFINING CO,Huntway Refining Co,1
CHAMPIONS ONCOLOGY INC,Champions Oncology Inc,1
GETGO INC -OLD,GETGO Inc,1
VASO CORPORATION,Vaso Corporation,1
KUSHNER LOCKE CO,Kushner Locke Co,1
F2 BROADCAST NETWORK INC,F2 Broadcast Network Inc,1
BOULDER GROWTH & INC FUND,Boulder Growth & Income Fund Inc.,1
GEAC COMPUTER CORP LTD,Geac Computer Corp Ltd,1
TOR MINERALS INTL INC,TOR Minerals International Inc,1
OPTIMUMCARE CORP,Optimumcare Corp,1
GOLDCORP INC,Goldcorp Inc.,1
WORKDAY INC,Workday Inc,1
SINGULEX INC-REDH,Singulex Inc,1
XURA INC,Xura Inc,1
CALLON PETROLEUM CO/DE,Callon Petroleum Co/DE,1
YAPPN CORP,Yappn Corp,1
TENNESSEE GAS PIPELINE CO,Tennessee Gas Pipeline Co,1
BURLINGTON RESOURCES INC,Burlington Resources Inc,1
CLEARLY CDN BEVERAGE CORP,Clearly Canadian Beverage Corp,1
LIFEWAY FOODS INC,Lifeway Foods Inc,1
MATLACK SYSTEMS INC,Matlack Systems Inc,1
CEC ENTERTAINMENT INC,CEC Entertainment Inc.,1
CVR REFINING LP,CVR Refining LP,1
MFA FINANCIAL INC,MFA Financial Inc,1
CORUS GROUP PLC,Corus Group PLC,1
BECKMAN COULTER INC,Beckman Coulter Inc,1
LYONDELL CHEMICAL CO,Lyondell Chemical Co,1
RAMCO-GERSHENSON PROPERTIES,Ramco-Gershenson Properties Trust,1
TALLGRASS ENERGY PRT LP,Tallgrass Energy Partners LP,1
TRIZEC PROPERTIES INC,Trizec Properties Inc.,1
CORFACTS INC,Corfacts Inc,1
LKA GOLD INC,LKA Gold Inc,1
APOGENT TECHNOLOGIES INC,Apogent Technologies Inc,1
GLOBAL TECHNOVATIONS INC,Global Technovations Inc,1
TOYOTA MOTOR CREDIT CORP,Toyota Motor Credit Corp,1
ISTAR INC,iStar Inc,1
BLACKROCK INCOME TRUST INC,BlackRock Income Trust Inc. (The),1
IQ HEDGE MKT NEUTRAL TRK ETF,IQ Hedge Market Neutral Tracker ETF,1
ARMORED AUTOGROUP INC,Armored AutoGroup Inc,1
MADISON COUNTY FINANCIAL INC,Madison County Financial Inc,1
FEDERAL AGRICULTURE MTG CP,Federal Agricultural Mortgage Corp.,1
SKYTERRA COMMUNICATIONS INC,Skyterra Communications Inc,1
GENUS INC,Genus Inc,1
STRATFORD AMERICAN CORP,Stratford American Corp,1
OGLETHORPE POWER CORP,Oglethorpe Power Corp,1
FIAT CHRYSLER AUTOMOBILES NV,Fiat Chrysler Automobiles NV,1
ALDERWOODS GROUP INC,Alderwoods Group Inc,1
SEMELE GROUP INC,Semele Group Inc,1
VITRO DIAGNOSTICS INC,Vitro Diagnostics Inc,1
BBVA,Banco Bilbao Vizcaya Argentaria SA (BBVA),1
KUPPER PARKER COMMUNICATIONS,Kupper Parker Communications,1
COMAMTECH INC -OLD,Comamtech Inc -Old,1
CHEMICAL FINANCIAL CORP,Chemical Financial Corp,1
1ST SOURCE CORP,1st Source Corp,1
NORTH FORK BANCORPORATION,North Fork Bancorporation Inc.,1
NETEGRITY INC,Netegrity Inc,1
FEDERAL HOME LOAN MORTG CORP,Federal Home Loan Mortgage Corp,1
BKF CAPITAL GROUP INC-OLD,BKF Capital Group Inc-Old,1
VIRTUS GLOBAL DIV & INCM FD,Virtus Global Dividend & Income Fund Inc,1
CROSSAMERICA PARTNERS LP,CrossAmerica Partners LP,1
OVASCIENCE INC,OvaScience Inc,1
VERSUS TECHNOLOGY INC,Versus Technology Inc,1
ANANGEL AMER SHIPHLDGS  -ADR,Anangel American Shipholdings Ltd,1
PETCO HOLDINGS INC -REDH,Petco Holdings Inc,1
DEUTSCHE MUNICIPAL INCOME TR,Deutsche Municipal Income Trust,1
ALON USA PARTNERS LP,Alon USA Partners LP,1
BLACKROCK HIGH INCOME SHARES,BlackRock High Income Shares,1
WESTWATER RESOURCES INC,Westwater Resources Inc,1
PW EAGLE INC,PW Eagle Inc,1
VALERO ENERGY CORP,Valero Energy Corp,1
TRIMAS CORP,TriMas Corp,1
CKX INC,CKX Inc.,1
DORAL FINANCIAL CORP,Doral Financial Corp,1
HOMELAND HOLDING CORP,Homeland Holding Corp,1
IDEX CORP,IDEX Corporation,1
WALTER ENERGY INC,Walter Energy Inc,1
EPOLIN INC,Epolin Inc,1
UNITED AIRLINES INC -OLD,United Airlines Inc,1
ARMOR HOLDINGS INC,Armor Holdings Inc,1
HARVEST NATURAL RESOURCES,Harvest Natural Resources Inc.,1
ODYSSEY PICTURES CORP,Odyssey Pictures Corp,1
FSI INTL INC,FSI International Inc,1
GREYHOUND LINES INC,Greyhound Lines Inc.,1
DECISIONLINK INC,Decisionlink Inc.,1
MICHIGAN CONSOLIDATED GAS CO,Michigan Consolidated Gas Co,1
MALLON RESOURCES CORP,Mallon Resources Corp,1
SOLARCITY CORP,SolarCity Corp,1
ALARIS MEDICAL SYSTEMS INC,ALARIS Medical Systems Inc,1
CHIEFTAIN INTL INC,Chieftain International Inc,1
MFN FINANCIAL CORP,MFN Financial Corp,1
REPSOL SA,Repsol SA,1
ENDESA SA,"Endesa SA, Madrid",1
BONSO ELECTRONICS INTL INC,Bonso Electronics International Inc,1
BTU INTERNATIONAL INC,BTU International Inc,1
AKZO NOBEL NV,Akzo Nobel NV,1
EMMIS COMMUNICATIONS CP-CL A,Emmis Communications Corp,1
MUELLER INDUSTRIES,Mueller Industries Inc.,1
LOEHMANN'S HOLDINGS INC,Loehmann's Holdings Inc,1
PRESSTEK INC,Presstek Inc,1
BP PRUDHOE BAY ROYALTY TRUST,BP Prudhoe Bay Royalty Trust,1
ENTERASYS NETWORKS INC,Enterasys Networks Inc,1
NORTANKERS INC,Nortankers Inc,1
ABATIX CORP,Abatix Corp.,1
HOUSE2HOME INC,House2Home Inc,1
WESTPAC BANKING,Westpac Banking Corp,1
TCF FINANCIAL CORP,TCF Financial Corp,1
ARGO GROUP INTL HOLDINGS LTD,Argo Group International Holdings Ltd,1
ACM GVT OPPORTUNITY FD,ACM Government Opportunity Fund,1
ACM MANAGED INCOME FUND,ACM Managed Income Fund,1
INVESCO MUNICIPAL INCOME OPP,Invesco Municipal Income Opportunities Trust,1
INVESCO MUNICIPAL PREM INCM,Invesco Municipal Premium Income Trust,1
BLACKROCK TARGET TERM TRUST,Blackrock Target Term Trust,1
MFS HIGH INCOME MUNI TRUST,MFS High Income Municipal Trust,1
MFS INTERMEDIATE HIGH INCOME,MFS Intermediate High Income Fund,1
MFS INVESTMENT GRADE MUNI TR,MFS Investment Grade Municipal Trust,1
FRANKLIN UNIVERSAL TRUST,Franklin Universal Trust,1
MORGAN STNLY HGH INC ADV III,Morgan Stanley High Income Advantage Trust III,1
INDIA GROWTH FUND INC,India Growth Fund Inc,1
DEUTSCHE MULTI-MARKET INCOME,Deutsche Multi-Market Income Trust,1
DEUTSCHE STRATEGIC MUNI INCM,Deutsche Strategic Municipal Income Trust,1
VAPORIN INC,Vaporin Inc,1
MC SHIPPING,MC Shipping Inc.,1
BARINGS PARTICIPATON INVSTRS,Barings Participation Investors,1
WESTERN ASST MUNI HI INCM FD,Western Asset Municipal High Income Fund Inc,1
BLACKROCK MUNIENHANCED FUND,BlackRock MuniEnhanced Fund Inc,1
HANCOCK J PATRIOT PREM DIV,Hancock (John) Patriot Premium Dividend Fund I,1
PROSPECT STREET HI INCOME,Prospect Street High Income Portfolio Inc,1
PUTNAM HI YIELD MUNI,Putnam High Yield Municipal Trust,1
PUTNAM MANAGED MUNI INCOME,Putnam Managed Municipal Income Trust,1
NUVEEN MULTI-MKT INCM FD,Nuveen Multi-Market Income Fund,1
SHELTON GREATER CHINA FUND,Shelton Greater China Fund,1
TEMPLETON GLOBAL GVTS,Templeton Global Governments Income Trust,1
SUNCOKE ENERGY PARTNERS LP,SunCoke Energy Partners LP,1
VAN KAMPEN HIGH INCOME TR,Van Kampen High Income Trust,1
INVESCO HIGH INCOME TRUST II,Invesco High Income Trust II,1
AMERICAN FINANCIAL CORP,American Financial Corp,1
ESIO WATER AND BEVERAGE-OLD,Esio Water and Beverage Development Corp-Old,1
BENETTON GROUP SPA,"Benetton Group SPA, Ponzano",1
PLANGRAPHICS INC  -OLD,PlanGraphics Inc-Old,1
XSTREAM MOBILE SOLUTIONS CP,Xstream Mobile Solutions Corp,1
EVISION INTERNATIONAL INC,Evision International Inc,1
BIO-TECHNE CORP,Bio-Techne Corp,1
COOKER RESTAURANT/OH,Cooker Restaurant,1
INTL ABSORBENTS INC,International Absorbents Inc,1
BROWN & BROWN INC,Brown & Brown Inc,1
TENET INFORMATION SVCS INC,Tenet Information Services Inc,1
AMBARELLA INC,Ambarella Inc,1
FLEXSHARES READY ACCESS VAR,FlexShares Ready Access Variable Income Fund,1
EAGLE FOOD CENTERS INC,Eagle Food Centers Inc,1
DYNA GROUP INTERNATIONAL INC,Dyna Group International Inc,1
POWERBRIEF INC,Powerbrief Inc,1
SEVENSON ENVIRON SVCS,Sevenson Environmental Services Inc,1
EMISPHERE TECHNOLOGIES INC,Emisphere Technologies Inc,1
DUKE ENERGY INDIANA INC,Duke Energy Indiana Inc,1
LINNCO LLC,LinnCo LLC,1
ALP LIQUIDATING TRUST,ALP Liquidating Trust,1
TREDEGAR CORP,Tredegar Corp,1
INVESCO MUNI INCOME OPP II,Invesco Municipal Income Opportunities Trust II,1
MORGAN STANLY HGH INC ADV II,Morgan Stanley High Income Advantage Trust II,1
NUVEEN PERFORM PLUS MUNI,Nuveen Performance Plus Municipal Fund Inc.,1
HEALTHCARE TECHNOLOGIES LTD,Healthcare Technologies Ltd,1
QSOUND LABS INC,QSound Labs Inc,1
SUNRISE TECHNOLOGY INTL INC,Sunrise Technology International Inc,1
SYNERGX SYSTEMS INC,SYNERGX Systems Inc,1
HUMANIGEN INC,Humanigen Inc,1
USA BIOMASS CORP,USA Biomass Corp,1
ALL MARKETING SOLUTIONS INC,All Marketing Solutions Inc,1
TEKNOWLEDGE CORP,Teknowledge Corp,1
OFFICIAL INFORMATION CO,Official Information Co,1
ABN-AMRO HOLDINGS NV,ABN Amro Holding NV,1
AIB GROUP PLC,AIB Group PLC,1
ANGLO AMERICAN PLC,Anglo American PLC,1
HSBC HLDGS PLC,HSBC Holdings PLC,1
SIGNET JEWELERS LTD,Signet Jewelers Ltd,1
STAPLES INC,Staples Inc.,1
BNP PARIBAS,BNP Paribas,1
DOMINION DIAMOND CORP,Dominion Diamond Corp,1
BAYERISCHE HYPO- & VEREINSBK,"Bayerische Hypo- Und Vereinsbank AG, Muenchen",1
PARATEK PHARMACEUTCLS INC,Paratek Pharmaceuticals Inc,1
SOCIAL REALITY INC,Social Reality Inc,1
AVIVA PLC,Aviva PLC,1
DANSKE BANK AS,Danske Bank As,1
DEUTSCHE BANK AG,Deutsche Bank AG,1
DRESDNER BANK AG,Dresdner Bank AG,1
AEGON NV,Aegon NV,1
NOMURA HOLDINGS INC,Nomura Holdings Inc,1
ING GROEP NV,ING Groep NV,1
OAKRIDGE GLOBAL ENERGY SOLTN,Oakridge Global Energy Solutions Inc,1
BANK TOKYO-MITSUBISHI,KK Tokyo Mitsubishi Ginko,1
ROYAL BANK OF SCOTLAND GROUP,Royal Bank of Scotland Group PLC,1
CARDINAL ENERGY GROUP INC,Cardinal Energy Group Inc,1
TOKIO MARINE HOLDINGS INC,Tokio Marine Holdings Inc,1
RSA INSURANCE GROUP PLC,RSA Insurance Group Plc,1
ORIX CORP,Orix Corp,1
UBS AG-OLD,UBS AG-Old,1
UNITED OVERSEAS BANK LTD,United Overseas Bank Ltd,1
THOMSON-REUTERS CORP,Thomson Reuters Corp,1
ALLERGAN INC,Allergan Inc.,1
PLUM CREEK TIMBER CO INC,Plum Creek Timber Co Inc.,1
WEIRTON STEEL CORP,Weirton Steel Corp,1
PLM EQUIPMENT GROWTH FD  -LP,PLM Equipment Growth Fund LP,1
PLM EQUIP GROWTH FD V  -LP,PLM Equipment Growth Fund V LP,1
PLM EQUIP GROWTH FD II  -LP,PLM Equipment Growth Fund II LP,1
HER IMPORTS,Her Imports,1
ALLIANZ SE,Allianz SE,1
DBS GROUP HOLDINGS LTD,DBS Group Holdings Ltd,1
DRAXIS HEALTH INC,Draxis Health Inc,1
4-D NEUROIMAGING,4-D Neuroimaging,1
PRUDENTIAL PLC,Prudential PLC,1
SOCIETE GENERALE GROUP,Societe Generale Group,1
ALLION HEALTHCARE INC,Allion Healthcare Inc.,1
DOCUCON INC,Docucon Inc,1
DIAMONDHEAD CASINO CORP,Diamondhead Casino Corp,1
NOVELION THERAPEUTICS INC,Novelion Therapeutics Inc,1
NEW HORIZONS WORLDWIDE INC,New Horizons Worldwide Inc,1
HERITAGE GLOBAL INC,Heritage Global Inc,1
ALLOU HEALTHCARE INC,Allou Health & Beauty Care Inc.,1
HUDSON HOTELS CP,Hudson Hotels Corp,1
REXHALL INDUSTRIES INC,Rexhall Industries Inc,1
SYMANTEC CORP,Symantec Corp,1
CONSULIER ENGINEERING INC,Consulier Engineering Inc,1
ANZ-AUSTRALIA & NEW ZEALD BK,Australia & New Zealand Banking Group Ltd,1
COLUMBIA EMERGING MKT CORE,Columbia Emerging Markets Core ETF,1
LLOYDS BANKING GROUP PLC,Lloyds Banking Group PLC,1
IVANHOE MINES LTD,Ivanhoe Mines Ltd,1
SPORTSMANS WAREHOUSE HLDGS,Sportsmans Warehouse Holdings Inc,1
YY INC  -ADR,YY Inc,1
POWERSHRS SP500 HI DIV LO VL,PowerShares S&P 500 High Dividend Low Volatility Portfolio,1
QUEST RESOURCE HOLDING CORP,Quest Resource Holding Corp,1
SEADRILL PARTNERS LLC,Seadrill Partners LLC,1
PUGET TECHNOLOGIES INC,Puget Technologies Inc,1
ALLIANCEBERNSTEIN LP,AllianceBernstein LP,1
JPX GLOBAL INC,JPX Global Inc,1
MONROE CAPITAL CORP,Monroe Capital Corp,1
BARINGS GLBL SH DUR HI YLD F,Barings Global Short Duration High Yield Fund,1
INVESTVIEW INC,Investview Inc,1
STONE HARBOR EMERG MKTS TOTL,Stone Harbor Emerging Markets Total Income Fund,1
ABBVIE INC,AbbVie Inc,1
SPROTT PHYSICAL PLAT & PALLA,Sprott Physical Platinum and Palladium Trust,1
ARTISAN PARTNERS ASSET MGMT,Artisan Partners Asset Management Inc,1
CYRUSONE INC,CyrusOne Inc,1
GLOBAL MEDICAL REIT,Global Medical REIT Inc,1
STAR MOUNTAIN RESOURCES INC,Star Mountain Resources Inc,1
GFI SOFTWARE SA  -REDH,GFI Software SA,1
MOBETIZE CORP,Mobetize Corp,1
OFS CAPITAL CORP,OFS Capital Corp,1
STELLUS CAPITAL INVESTMENT,Stellus Capital Investment Corp,1
EKSPORTFINANS ASA,Eksportfinans ASA,1
COGNEX CORP,Cognex Corp,1
WESTERN GAS EQUITY PRTNRS LP,Western Gas Equity Partners LP,1
COMMERCIAL FEDERAL CORP,Commercial Federal Corp,1
WASHINGTON MUTUAL INC,Washington Mutual Inc,1
PEOPLE'S UNITED FINL INC,People's United Financial Inc,1
ENANTA PHARMACEUTICALS INC,Enanta Pharmaceuticals Inc,1
HARBOURTON FINANCIAL CORP,Harbourton Financial Corp,1
BARCLAYS AFRICA GROUP LTD,Barclays Africa Group Ltd,1
CRIUS ENERGY TRUST,Crius Energy Trust,1
INTESA SANPAOLO SPA,Intesa Sanpaolo SPA,1
VOYA FINANCIAL INC,Voya Financial Inc,1
AM-CH INC,AM-CH Inc,1
CIRRUS LOGIC INC,Cirrus Logic Inc.,1
STOLT NIELSEN LTD,Stolt-Nielsen Ltd,1
TELTRONICS INC,Teltronics Inc,1
RUCKUS WIRELESS INC,Ruckus Wireless Inc,1
BROOKFIELD OFFICE PPTYS INC,Brookfield Office Properties Inc,1
FAIRFAX FINANCIAL HOLDINGS,Fairfax Financial Holdings Ltd,1
CABLE & WIRELESS COMM PLC,Cable & Wireless Communications PLC,1
BEI MEDICAL SYSTEMS CO INC,BEI Medical Systems Co Inc,1
GZA GEOENVIRONMENTAL TECH IN,GZA Geoenvironmental Technologies Inc,1
ELECTRONIC CLEARING HOUSE,Electronic Clearing House Inc,1
PUTNAM HIGH YIELD TRUST,Putnam High Yield Trust,1
NEOGEN CORP,Neogen Corp,1
LECHTERS INC,Lechters Inc,1
HANGER INC,Hanger Inc,1
MONSTER ARTS,Monster Arts Inc,1
JANEX INTERNATIONAL INC,Janex International Inc,1
PREMCOR REFINING GROUP INC,Premcor Refining Group Inc,1
LEVI STRAUSS & CO,Levi Strauss & Co,1
LEAR CORP,Lear Corp,1
EOG RESOURCES INC,EOG Resources Inc.,1
KANEB PIPELINE PARTNRS  -LP,Kaneb Pipe Line Partners LP,1
RESPIRERX PHARMACEUTICALS,RespireRx Pharmaceuticals Inc,1
STRINGS LTD,Strings Ltd,1
NUVEEN CAL MUNI VAL FD,Nuveen California Municipal Value Fund Inc.,1
HEATWURX INC -OLD,Heatwurx Inc -OLD,1
BOISE CASCADE CO,Boise Cascade Co,1
ZILA INC,Zila Inc,1
RX FOR AFRICA INC,Rx for Africa Inc,1
MORGAN STANDW MNI INC TR III,Morgan StanleyDeanWitter Municipal Income Trust III,1
BLACKROCK APEX MUNICIPAL FD,BlackRock Apex Municipal Fund Inc,1
AMERICAN HERITAGE INTL INC,American Heritage International Inc,1
AUSTRIA FUND INC,Austria Fund Inc,1
WORLD MOTO INC,World Moto Inc,1
AMERITEK VENTURES,Ameritek Ventures,1
ARES DYNAMIC CREDIT ALLOC FD,Ares Dynamic Credit Allocation Fund Inc,1
ZIX CORP,Zix Corp.,1
FIRST TR MLP & ENRGY INCM FD,First Trust MLP and Energy Income Fund,1
PARALLAX HEALTH SCIENCES INC,Parallax Health Sciences Inc,1
FACTORSHS PUREFUNDS DIAMOND,FactorShares PureFunds ISE Diamond/Gemstone,1
FACTORSHS PUREFUNDS MINING,FactorShares PureFunds ISE Mining Service,1
ETF MGRS PUREFDS JR SILVR SM,ETF Managers Trust PureFunds ISE Junior Silver (Small Cap Miners/Explorers) ETF,1
SERVISFIRST BANCSHARES INC,ServisFirst Bancshares Inc,1
FIRST PHILIPPINE FUND INC,First Philippine Fund Inc. (The),1
FIRST GLOBAL DATA LTD,First Global Data Ltd,1
OPTICON MEDICAL INC,Opticon Medical Inc.,1
ALUMINA LTD,Alumina Ltd,1
BHC COMMUNICATIONS  -CL A,BHC Communications,1
WALL STREET MEDIA CO,Wall Street Media Co,1
LVB ACQUISITION INC,LVB Acquisition Inc,1
ABERDEEN CHILE FUND INC,Aberdeen Chile Fund Inc,1
MFS INTERMARKET INCOME TR I,MFS InterMarket Income Trust I,1
CENTURA BANKS INC,Centura Banks Inc,1
FRANKLIN MULTI-INCOME TR,Franklin Multi-Income Trust,1
BROOKFIELD TOTAL RETURN FUND,Brookfield Total Return Fund Inc,1
MFS CHARTER INCOME TR,MFS Charter Income Trust,1
DTLR HOLDING INC  -REDH,DTLR Holding Inc,1
PROGRESSIVE RETURN FUND INC,Progressive Return Fund Inc,1
NUTRIEN LTD,Nutrien Ltd,1
