name,client,score
Galaxy Nutritional Foods Inc.,Galaxy Global,0.9625165323421592
Rocky Mountain Energy Corp/NV,Rocky Mountain College,0.9621341142947175
Philadelphia Consolidated Holding Corp,Philadelphia College of Osteopathic Medicine,0.9612543168663672
Continental Information Systems Corp,Continental One,0.961170349840059
Peoples Community Bancorp Inc,Peoples National Bank,0.9610059346029637
Community Bank System Inc.,Community Transit,0.9608182222321358
Allied Domecq PLC (New),Allied Domecq Spirits & Wine,0.9607534286631885
Union Pacific Resources Group,Union Hospital,0.9606696939907016
Credit Suisse (USA) Inc,Credit Suisse First Boston,0.9605293096209897
Spectrum Organic Products Inc,Spectrum Healthcare Resources,0.9604893314134368
Park City Group Inc,Park Place,0.9604386930132182
Knickerbocker L L Inc,Knickerbocker Management,0.9602680067114171
Transportation Component Inc,Transportation Corridor Agencies,0.9601904607994596
Federal-Mogul Holdings Corp,Federal-Mogul Corp,0.9601395032054463
Motorola Solutions Inc,Motorola Space Systems Technology Group,0.9600984981176787
Puerto Rican Cement Co Inc,Puerto Rican American Foundation,0.9600635940548531
Federal Home Loan Mortgage Corp,Federal Home Loan Bank of Seattle,0.9599675863087042
Western Forest Products Inc,Western Growers Assn,0.9598937228534102
Global Election Systems Inc,Global Encasement,0.9598443134544306
Electronic Game Card Inc,Electronic Warfare Assoc,0.9597400823618943
California Software Corp,California State University/Long Beach,0.9597238686122542
Childrens Place Inc,Children's Health Fund,0.9594994825476004
British American Tobacco PLC,British American Tobacco/Ltn Amer-Crbn,0.95921636793691
Environmental Power Corp,Environmental Technology Council,0.9589107008890205
Sierra Monitor Corp,Sierra Military Health Services,0.9588578918051706
Pacific Paradym Energy Inc,Pacific Coast Cement,0.9588321207769761
Peoples Bancorp Inc,People's Bank,0.9584757960793425
Dover Downs Gaming & Entertainment Inc.,Dover Downs Entertainment,0.958353208539351
American Medical Security Group Inc,American Medical Student Assn,0.9583286863214635
Golden Ocean Group Ltd,Golden Peanut Co,0.9582706711899901
Western Star Trucks Holdings Ltd,Western States Tourism Policy Council,0.9582053342555381
Guaranty Bancshares Inc,Guaranty Bank & Trust,0.9581457270644895
Horizon Health Corp,Horizon Organic Dairy,0.9581270828673817
Environmental Power Corp,Environmental Co,0.9580424185645927
Lockheed Martin Corp,Lockheed Martin VentureStar,0.9579428220058495
Cable & Wireless Communications PLC,Cable & Wireless USA,0.9579199906717552
Exxon Mobil Corp,Exxon Mobil Production,0.9575944733332982
Fujifilm Holdings Corp,FujiFilm Holdings America Corp,0.9574204858826814
Taro Pharmaceutical Industries Ltd,Taro Pharmaceuticals USA,0.9574079313132672
Jefferson-Pilot Corp,"Jefferson County, TX",0.9570853515957713
Independence Community Bank Corp.,Independent Office Products/Furniture Dealers Assn,0.9570573936667035
Security PA Financial Corp,Security Cos Organized for Legis Action,0.9569131036862544
Steel Technologies Inc,Steel Recycling Institute,0.9569057434566748
California Software Corp,California State University System,0.956877909674039
Independent Bank Corp,Independent Power Tax Group,0.9567895860523185
General Cable Corp.,General Ore International,0.956648435255875
Flag Telecom Group Ltd,Flag Telecom Holding,0.9564807607366009
Schlumberger Ltd,Schlumberger Technology,0.9563918896571281
XL Group Ltd,3i Group,0.9563249025413899
Electronic Control Security,Electronic Consultants Inc,0.9560798131301752
Independent Bank Corp,Independent Pilots Assn,0.95604771769123
Centra Software Inc,Central Bering Sea Fisheries Assn,0.9560450840810093
Western Water Co,Western Growers Insurance Services,0.9559721243512871
New England Power Co,New England Aquarium,0.955534559933397
Alabama Gas Corp,Alabama State University,0.9554907290005364
Hillsborough Resources Ltd,Hillsboro Inlet District,0.9554766582663177
Envirosource Inc,Envirosource Technologies,0.9553988163744521
Protective Life Corp,Protective Life Insurance,0.9553493471500495
Consolidated HCI Holdings Corp,Consolidated Billing Coalition,0.9553267304878227
Montana Mills Bread Co Inc.,Montana State University/Billings,0.9552510608678912
Santa Fe International Corp,Santa Fe County,0.9552308978120295
Community Distributors Inc,Community Builders Inc,0.955156359877437
Telstra Corporation Ltd,Telstra Corp,0.9550474668626974
Independent Fact Ltd,Independent Telephone & Telecom Alliance,0.9549419864785683
American Medical Systems Holdings Inc,American Medical Group Assn,0.9547981634223852
British Energy Group,British Energy,0.9547081956401007
General Motors Financial Co Inc,General Aviation Manufacturers Assn,0.9547011749912753
Independence Community Bank Corp.,Independence Blue Cross Family of Cos,0.9546651285744283
Advanced Technical Products Inc,Advanced Acoustic Concepts,0.9544312319997397
Carpenter Technology Corp,Carpenters & Joiners Union,0.9543453261029082
Environmental Safeguards Inc,Environmental Research & Ed Found,0.9543147506429378
Evergy Inc,Exergy Inc,0.9541223838541198
Community Bank System Inc.,Community Assns Institute,0.9539064724081834
Genesis Healthcare Corp,Genesis Health Ventures,0.9536203750339962
BlackRock California Investment Quality Municipal Trust Inc,Blackbird Holdings,0.9534439392797729
Computer Network Technology Corp,Computer Intelligence,0.95338705028903
American Family Insurance Group,American Family Business Institute,0.9533011575426217
Black Hills Corp,Black Hills Forest Resources Assn,0.9531662637442481
New England Business Service Inc.,New England Mobile X-Ray,0.9531270486007404
Computer Access Technology Corp,Computer Assoc International,0.9530292410203234
Evans & Sutherland Computer Corp,"Evans, Lawrence",0.9528438527762365
Environmental Tectonics Corp,Environmental Systems Products,0.9526592714398401
Swedish Match AB,Swedish Match North America,0.952632761813487
Pacific Systems Control Technologies,Pacific Stock Exchange,0.9526030715437874
Vanguard Airlines Inc,Vanguard Charitable Endowment Program,0.9526020816167746
Michigan Consolidated Gas Co,Michigan Technological University,0.9524064426289485
Community Bank of Northern Virginia,Community Hospital Telehealth Consortium,0.9524031730064313
Central Pacific Financial Corp.,Central Kitsap School District,0.9523814484323612
Electric & Gas Technology,Electric Drive Transportation Assn,0.9522452216035269
Rich Coast Inc,Anchorage Municipal Light & Power,0.9522211074182338
Sun Healthcare Group Inc,Sun Healthcare,0.9521837570702752
Federal Home Loan Mortgage Corp,Federal Communications Bar Assn,0.9519776331949947
Transportation Component Inc,Transportation Communications Union,0.9519725473918992
Barrick Gold Corp,Barrick Goldstrike Mines,0.9519588003395577
Next Generation Tech Holdings,Next Generation Lighting Initiative Coalition,0.9518465659519417
Pg&E Natl Energy Group Inc,PG&E National Energy Group,0.951755091698165
Bombardier Inc,Bombardier Aerospace,0.9515197169121432
Advanced Power Technology Inc,Advanced Power Systems International,0.9515099078187257
Financial Select Sector SPDR Fund,Financial Services Council,0.9513151720644603
Applied Biometrics Inc,Applied Astronautics,0.9513042706382456
ICTS International NV,ICTS International,0.9511780205864889
Western Asset Intermediate Muni Fund Inc,Western Great Lakes Pilots Assn,0.9511090157758301
Independent Financial Network Inc,Independence Mining,0.9509537471595918
Santa Barbara Restaurant Group,Santa Barbara Metropolitan Transit Dist,0.9509292470899687
Independent Fact Ltd,Independent Insurance Agents of America,0.9508870548004555
Bombardier Inc,Bombardier Capital,0.9508484834052126
Financial Federal Corp.,Financial Executives Institute,0.9506672712135459
Independence Square Income,Independent Television Service,0.9506226480658913
Hillsborough Resources Ltd,Hillsborough Area Regional Transit Auth,0.9506157841238332
Applied Science Products Inc,Applied Ordnance Technology,0.9505610303856543
Clean Power Income Fund,Clean Power Group,0.950451678527553
Georgia Carolina Bancshares,Georgia Ports Authority,0.9503442694085995
Mitsubishi Electric Corp,Mitsubishi Electric Power Products,0.9502878283120758
North American Technologies Group Inc,North America's Supercorridor Coalition,0.9502452286659085
Robert Mondavi Corp,Robert Mondavi Winery,0.9501163735071763
Southern California Gas Co,Southern California Assn of Governments,0.9500232609285536
Edison International,Edison Community College,0.9499672838083372
Republic Security Financial Corp,Republican Jewish Coalition,0.9499657503797807
Nebraska Book Co Inc,Nebraska Hospital Assn,0.9497079079845047
New York Intl Commerce Group,New York Institute for Special Education,0.9496345604371047
Columbia Energy Group,Columbia Venture,0.9496204014622599
Electronic Data Systems Corp,Electronic Commerce Forum,0.949488031385854
New York Times Co,New York Mercantile Exchange,0.9494478148409314
American Architectural Products,American Architectural Foundation,0.949350816556786
McGraw-Hill Ryerson Ltd,McGraw-Hill Companies,0.9493022966143109
Information Resources Inc,Information Systems Support Inc,0.9492693473410244
Education Management Corp,Educational Testing Service,0.9492600959201748
Environmental Power Corp,Environmental Industry Assns,0.9491403047176168
21St Century Technologies,21st Century Systems,0.9491285109750102
Independent Bankshares Inc,Independent Assn of Continental Pilots,0.9490865294719933
Lockheed Martin Corp,Lockheed Martin Space Systems,0.9490785636177567
Dominion Citrus Income Fund,Dominican College,0.9490756939222866
Western Financial Group Inc,Western Financial/Westcorp,0.9487755960668185
Orbital ATK Inc,Orbital Resources,0.948679333861814
Washington Banking Co,Washington Soccer Partners,0.9486549434553514
Interchange Financial Services Corp,Inter Island Ferry Authority,0.9485714595460962
American Seafoods Corp,American Seafoods Holdings,0.9484774206912638
Callon Petroleum Co/DE,Callon Petroleum,0.9483845412302357
Virginia Mines Inc,Virginia Tech University,0.9481254495332148
First Montauk Financial Corp,First South Farm Credit ACA,0.9480828405308973
Home City Financial Corp,Home School Legal Defense Assn,0.9478447549837343
Community Savings Bankshares,Community Stations Resource Group,0.9477786479678317
Northwest Pipe Co,Northwest Hydroelectric Assn,0.947750963949174
Texas Pacific Land Trust,Texas Pacific Group,0.9475873755375791
Virginia Commonwealth Financial,Virginia Commonwealth Trading,0.947577211706691
Western Asset Municipal High Income Fund Inc,Western Resources Inc,0.9473410534146236
Computer Horizons Corp.,Computer Systems Policy Project,0.9473048528855255
American Management Systems Inc.,American Management Assn,0.9472025480416356
Apria Healthcare Group Inc,Apria Healthcare,0.9471454021127748
Venture Holdings Co LLC,Venture Coke Co,0.9471352519110796
Georgia Carolina Bancshares,Georgia Cotton Commission,0.9471104412673453
Montgomery Financial Corp,"Montgomery County, MD",0.9471022069609215
Puerto Rican Cement Co Inc,Puerto Rico Manufacturers Assn,0.9470487781043995
Imperial Industries Inc,Imperial Land Development,0.9470340815385552
Columbus Energy Corp,Columbus General,0.9469740862975512
Transocean Ltd,TransCanada Pipelines,0.9469076602815515
Environmental Tectonics Corp,Environmental Business Action Coalition,0.9467378920541238
Federal Home Loan Mortgage Corp,Federal Home Loan Bank of Dallas,0.9466530740697466
Diversified Opportunities Inc,Diversified Collection Services,0.9465635525948299
Alaska Communications Systems Group Inc,Alaska Communications,0.9465163472650971
Clearly Canadian Beverage Corp,Clear Channel Outdoor,0.9464397187885374
Trans World Airlines,Trans World Assurance,0.9464066742914153
Centerpoint Properties Trust,Centerpoint Properties,0.9462881350410577
First American Scientific Corp,First American Financial,0.9461714614677078
Community Health Systems Inc,Community Bankers Assn of New York State,0.9461345638406764
Central Newspapers,Central Suffolk Hospital,0.9461174482051822
Central Securities Corp,Central Valley Project Water Assn,0.9461093879770524
Charter One Financial Inc.,Charter Schools Development Corp,0.9460619428066855
Commonwealth Bankshares Inc,Commonwealth Atlantic Properties,0.9459499822886408
Mitsubishi Electric Corp,Mitsubishi International,0.9454635156094118
Western Asset Municipal High Income Fund Inc,Western Ag-Resources,0.945446845247796
Financial Federal Corp.,Financial Executives International,0.9454435913743726
Connecticut Water Service Inc,Connecticut State University System,0.945287512192535
New Skies Satellites Holdings Ltd,New Skies Satellites,0.9452837517943125
Phoenix Cos Inc.,Phoenix Companies,0.9452793389405001
ExpressJet Holdings Inc.,Express Personnel Services,0.9449883469050927
Odyssey Pictures Corp,Odyssey-Hallmark Channel,0.9449587726060131
Fuel Cell Technologies Ltd,Fuel Cell Power Assn,0.9449579057598315
General Mills Inc.,General Reinsurance,0.9449360180498565
Evergreen Solar Inc,Evergreen International Aviation,0.9448610759570464
New York Health Care Inc,New York-Presbyterian Hospital,0.9448275461247739
Pegasus Solutions Inc,Pegasus Communications,0.9447541972414281
Radnor Holdings Corp,Radioactive Isolation Consortium,0.9447086449353855
Waddell & Reed Financial Inc.,Waddell & Reed,0.9446689669990946
Geneva Steel Holdings Corp,Geneva Steel,0.9446440893875748
Intellicheck Inc,Intelli-Check Inc,0.9442838735339253
Western Digital Corp,Western Union,0.9441533655282316
Connecticut Light & Power Co,Connecticut Road Builders Assn,0.9439977763779924
