query_string,candidate_string,match
"UNITED AIRLINES, INC.",UNITED AIRLINES INC,1
"FLIR SYSTEMS, INC",FLIR SYSTEMS INC,1
"Commerce Bank, N.A.",Commerce Bank N A,1
"Randolph County, AL",Randolph County AL,1
"OSTEOTECH, INC.",OSTEOTECH INC,1
"PDI, INC.",PDI INC,1
"epostmarks, inc.",epostmarks inc,1
"HOV Services, Inc",HOV Services Inc,1
"GRUNFELD, DESIDERIO, LEBOWITZ, SILVERMAN & KLESTADT LLP",GRUNFELD DESIDERIO LEBOWITZ SILVERMAN & KLESTADT LLP,1
"MONMOUTH COUNTY, NJ",MONMOUTH COUNTY NJ,1
"City of Mission Viejo, CA",City of Mission Viejo CA,1
"AASTROM BIOSCIENCES, INC.",AASTROM BIOSCIENCES INC,1
"AZTEC SOFTWARE ASSOCIATES, INC",AZTEC SOFTWARE ASSOCIATES INC,1
TEPPCO PARTNERS L.P.,TEPPCO PARTNERS L P,1
DIVERGENCE INC.,DIVERGENCE INC,1
"Avaya, Inc.",Avaya Inc,1
"Neurofibromatosis, Inc. Midwest",Neurofibromatosis Inc Midwest,1
NORTH CAROLINA DEPT. OF COMMERCE,NORTH CAROLINA DEPT OF COMMERCE,1
"Harmar Mobility, LLC",Harmar Mobility LLC,1
"AKEELA, INC",AKEELA INC,1
"St. Claude/St. Roch Revitalization, LLC",St Claude/St Roch Revitalization LLC,1
Florida Power & Light   Group,Florida Power & Light Group,1
"Nau, John L III",Nau John L III,1
"RURAL ELECTRIC MEMBERSHIP CORPORATION, JACKSON COUNTY , INDIANA",RURAL ELECTRIC MEMBERSHIP CORPORATION JACKSON COUNTY INDIANA,1
"KLR, LLC",KLR LLC,1
"LCS HOLDINGS, LLC",LCS HOLDINGS LLC,1
"Regulatory Compliance Services, Inc.",Regulatory Compliance Services Inc,1
PINE BLUFF SAND & GRAVEL CO.,PINE BLUFF SAND & GRAVEL CO,1
UNIVISION COMMUNICATIONS INC.,UNIVISION COMMUNICATIONS INC,1
"City of Lumberton, Texas.",City of Lumberton Texas,1
"City of Akron, Ohio",City of Akron Ohio,1
"City of Redlands, California",City of Redlands California,1
"City of Buena Park, CA",City of Buena Park CA,1
"THE STATE UNIVERSITY OF NEW YORK, SYSTEM ADMINISTRATION",THE STATE UNIVERSITY OF NEW YORK SYSTEM ADMINISTRATION,1
"SPECIALITY MATERIALS, INC",SPECIALITY MATERIALS INC,1
"Oil Shale Exploration Company, LLC",Oil Shale Exploration Company LLC,1
"CARCO GROUP, INC.",CARCO GROUP INC,1
Peter N.G. Schwartz Foundation,Peter N G Schwartz Foundation,1
"ILC DOVER, INC.",ILC DOVER INC,1
"Ardent Mills, LLC",Ardent Mills LLC,1
Flyguycrew.com,Flyguycrew com,1
Transocean Offshore Deepwater Drilling Inc.,Transocean Offshore Deepwater Drilling Inc,1
"DYNEGY INC. AND RICK DIERICX, SENIOR DIRECTOR",DYNEGY INC AND RICK DIERICX SENIOR DIRECTOR,1
LEHMAN BROTHERS HOLDINGS INC.,LEHMAN BROTHERS HOLDINGS INC,1
"LiveOps, Inc.",LiveOps Inc,1
"ENERGY COMMUNITIES ALLIANCE, INC",ENERGY COMMUNITIES ALLIANCE INC,1
"Nelson Mezerhane, Nelson Mezerhane Jr., Mashud Mezerhane",Nelson Mezerhane Nelson Mezerhane Jr Mashud Mezerhane,1
"Sigmon, John Wilson",Sigmon John Wilson,1
Ascensia Diabetes Care US Inc.,Ascensia Diabetes Care US Inc,1
THE NATIONAL COUNCIL OF  INVESTIGATION AND SECURITY SERVICES,THE NATIONAL COUNCIL OF INVESTIGATION AND SECURITY SERVICES,1
"LAKE ELSINORE-CA, CITY OF",LAKE ELSINORE-CA CITY OF,1
"City of Logan, UT, UT",City of Logan UT UT,1
"GENMOBI TECHNOLOGIES, INC",GENMOBI TECHNOLOGIES INC,1
ING Financial Holdings Corp.,ING Financial Holdings Corp,1
"MULTIGIG, INC.",MULTIGIG INC,1
"Law et al., Peabody Energy Corporation",Law et al Peabody Energy Corporation,1
"Enron International Development Services, Inc.",Enron International Development Services Inc,1
"CLEAN COAL TECHNOLOGIES, INC.",CLEAN COAL TECHNOLOGIES INC,1
"City of Upland, CA",City of Upland CA,1
"AVICERO, LLC",AVICERO LLC,1
"LAURA W. MURPHY, LLC",LAURA W MURPHY LLC,1
Interstate Natural Gas Co.,Interstate Natural Gas Co,1
SEPRACOR INC.,SEPRACOR INC,1
"ADACEL SYSTEMS, INC.",ADACEL SYSTEMS INC,1
CRESCENDO BIOSCIENCE INC.,CRESCENDO BIOSCIENCE INC,1
PFIZER INC.,PFIZER INC,1
"Fresno County, CA",Fresno County CA,1
"DRS TECHNOLOGIES, INC",DRS TECHNOLOGIES INC,1
HAROLD E. LEMAY MUSEUM,HAROLD E LEMAY MUSEUM,1
"Catholic Charities of the Diocese of Harrisburg, Pennsylvania",Catholic Charities of the Diocese of Harrisburg Pennsylvania,1
"Stella Walker and Associates, inc",Stella Walker and Associates inc,1
"HEISER, FRAN & GARY",HEISER FRAN & GARY,1
"KIRSCH FOUNDATION, STEVEN & MICHELLE",KIRSCH FOUNDATION STEVEN & MICHELLE,1
"United Maritime Group, LLC",United Maritime Group LLC,1
"Neurocrine Biosciences, Inc.",Neurocrine Biosciences Inc,1
"City of Granbury, Texas",City of Granbury Texas,1
"Behavioral Recognition Systems, Inc.",Behavioral Recognition Systems Inc,1
St. Rose Dominican Hospitals,St Rose Dominican Hospitals,1
A. and J. Miller,A and J Miller,1
"CITY OF PORTLAND, ME",CITY OF PORTLAND ME,1
"SOUTH EAST DAIRY FARMERS ASSN, INC",SOUTH EAST DAIRY FARMERS ASSN INC,1
"SCHWEITZER ENGINEERING LABORATORIES, INC.",SCHWEITZER ENGINEERING LABORATORIES INC,1
"CITY OF FERNDALE, CA",CITY OF FERNDALE CA,1
"Advaxis, Inc.",Advaxis Inc,1
"PayFlex Holdings, Inc.",PayFlex Holdings Inc,1
"CONSOLIDATED EDISON ENERGY, INC.",CONSOLIDATED EDISON ENERGY INC,1
"Johnson & Johnson Services, Inc",Johnson & Johnson Services Inc,1
ST. JOSEPH'S HOSPITAL MEDICAL CENTER,ST JOSEPH'S HOSPITAL MEDICAL CENTER,1
"ORC Industries, Inc. ""ORC""","ORC Industries Inc ""ORC""",1
"Marriott International, Inc.",Marriott International Inc,1
"City of Galena, Alaska",City of Galena Alaska,1
"International Health, Racquet & Sports Club Assn",International Health Racquet & Sports Club Assn,1
JA  Worldwide,JA Worldwide,1
"City of Fort Pierce, FL",City of Fort Pierce FL,1
"Weston Solutions, Inc.",Weston Solutions Inc,1
"NuCoal Resources, Ltd.",NuCoal Resources Ltd,1
"CITY OF SANGER, CA",CITY OF SANGER CA,1
A. O. SMITH CORPORATION,A O SMITH CORPORATION,1
"TIME DOMAIN, INC.",TIME DOMAIN INC,1
"Destiny USA Holdings, LLC",Destiny USA Holdings LLC,1
"OPEN SPACE INSTITUTE, INC.",OPEN SPACE INSTITUTE INC,1
"MGP Ingredients, Inc.",MGP Ingredients Inc,1
"COILS, INC.",COILS INC,1
"Zebra Imaging, Inc.",Zebra Imaging Inc,1
SUNCRUZ CASINO  ,SUNCRUZ CASINO,1
"Forest Laboratories, Inc.",Forest Laboratories Inc,1
"PL Developments, Inc.",PL Developments Inc,1
"American Defense Systems, Inc",American Defense Systems Inc,1
RGS Energy Ltd.,RGS Energy Ltd,1
"HYDRO GROUP, INC.",HYDRO GROUP INC,1
"INTERVET, INC",INTERVET INC,1
AMERESCO CANADA INC.,AMERESCO CANADA INC,1
"American Titanium Works, LLC",American Titanium Works LLC,1
"Acorn Development Group, Inc.",Acorn Development Group Inc,1
"P.D. Frazer Consulting, Inc., Avalon Rare Metals, Inc.",P D Frazer Consulting Inc Avalon Rare Metals Inc,1
"CITY OF LACEY, WASHINGTON",CITY OF LACEY WASHINGTON,1
"SONY BMG MUSIC ENTERTAINMENT, INC",SONY BMG MUSIC ENTERTAINMENT INC,1
"SOUTH TEXAS REDEVELOPMENT, INC.",SOUTH TEXAS REDEVELOPMENT INC,1
Bka Logistics  ,Bka Logistics,1
"CODA OCTOPUS GROUP, INC.",CODA OCTOPUS GROUP INC,1
"SeaVee Boats, Inc",SeaVee Boats Inc,1
"Watkins, Donald V",Watkins Donald V,1
"Board of Public Utilities of Kansas City, Kansas",Board of Public Utilities of Kansas City Kansas,1
"Templeton Coal Company, Inc.",Templeton Coal Company Inc,1
"Bendavid, Dani",Bendavid Dani,1
VOICE ON THE NET  COALITION,VOICE ON THE NET COALITION,1
U.S. MARINE REPAIR,U S MARINE REPAIR,1
Phadia US Inc.,Phadia US Inc,1
bwin.party digital entertainment plc,bwin party digital entertainment plc,1
"ENERGETIC SYSTEMS, INC",ENERGETIC SYSTEMS INC,1
"Board of Commissioners of Shelby Co, In",Board of Commissioners of Shelby Co In,1
"Giannini, Michael",Giannini Michael,1
"Lake Road Generating Company, LLC",Lake Road Generating Company LLC,1
"UNION CITY, IN",UNION CITY IN,1
"City of Palm Bay, FL",City of Palm Bay FL,1
RESTAURANT BRAND INTERNATIONAL INC.,RESTAURANT BRAND INTERNATIONAL INC,1
"City of Hillsboro, OR",City of Hillsboro OR,1
"West Deptford Energy Holdings, LLC",West Deptford Energy Holdings LLC,1
"NerdWallet, Inc.",NerdWallet Inc,1
"CROWN LABORATORIES, INC.",CROWN LABORATORIES INC,1
"Avis-Budget Group, Inc.",Avis-Budget Group Inc,1
"Creative Capitol Strategies, LLC",Creative Capitol Strategies LLC,1
"TEN Media, LLC",TEN Media LLC,1
"Interamerica, Inc.",Interamerica Inc,1
"Hayward, City of",Hayward City of,1
"LORILLARD, INC.",LORILLARD INC,1
KDS Inc.,KDS Inc,1
"General Motors Treasury Center, LLC",General Motors Treasury Center LLC,1
"Autoflug Safety Systems, Inc.",Autoflug Safety Systems Inc,1
Airport Shoppes Corp. dba International Meal Company Caribe,Airport Shoppes Corp dba International Meal Company Caribe,1
AFRICA.COM,AFRICA COM,1
Tanium Inc.,Tanium Inc,1
"CEDAR II POWER, LLC",CEDAR II POWER LLC,1
"Eris Group, LLC",Eris Group LLC,1
"Soraa, Inc.",Soraa Inc,1
"Payne, Shea & Associates",Payne Shea & Associates,1
FT. SHERIDAN,FT SHERIDAN,1
Care.com Inc.,Care com Inc,1
"Martin J. Durbin, President",Martin J Durbin President,1
"Spectrum Bridge, Inc.",Spectrum Bridge Inc,1
"Applied Materials, Inc",Applied Materials Inc,1
"Allied Defense Group, Inc.",Allied Defense Group Inc,1
"Southern Indiana Gas & Electric Company, Inc.",Southern Indiana Gas & Electric Company Inc,1
"EVENTBRITE, INC.",EVENTBRITE INC,1
"Varian Medical Systems , Inc.",Varian Medical Systems Inc,1
"Blyncsy, Inc.",Blyncsy Inc,1
"THALES NORTH AMERICA, INC.",THALES NORTH AMERICA INC,1
"T.J.T., Inc.",T J T Inc,1
"Borough of Avalon, NJ",Borough of Avalon NJ,1
"Flagstone Island Gardens, LLC",Flagstone Island Gardens LLC,1
"Riverside, City of",Riverside City of,1
"GORE & ASSOC, W L",GORE & ASSOC W L,1
"DoCoMo Pacific, Inc.",DoCoMo Pacific Inc,1
"City of University Place, Washington",City of University Place Washington,1
"ViewRay, Inc",ViewRay Inc,1
"RRI Energy Services, LLC",RRI Energy Services LLC,1
"Power Supply, Inc.",Power Supply Inc,1
"Susquehanna Township EMS, Inc.",Susquehanna Township EMS Inc,1
"Albany State University, GA",Albany State University GA,1
"The St. Bernard Port, Harbor & Terminal District",The St Bernard Port Harbor & Terminal District,1
"BLUE CANOPY GROUP, LLC",BLUE CANOPY GROUP LLC,1
"ENGINEERING SUPPORT PERSONNEL, INC.",ENGINEERING SUPPORT PERSONNEL INC,1
"XO Energy, LLC",XO Energy LLC,1
"X-Energy, LLC",X-Energy LLC,1
Marshall R. Young Oil Co.,Marshall R Young Oil Co,1
"ACTIVE RELEASE TECHNIQUES, LLC",ACTIVE RELEASE TECHNIQUES LLC,1
"Boys & Girls Club of Brownsville, TX",Boys & Girls Club of Brownsville TX,1
"Cunningham, Bounds et al",Cunningham Bounds et al,1
"Kilkenny, Alan",Kilkenny Alan,1
"BLOOMING PRAIRIE, CITY OF",BLOOMING PRAIRIE CITY OF,1
"CITY OF CHARLOTTE & MECKLENBERG CTY, NC",CITY OF CHARLOTTE & MECKLENBERG CTY NC,1
"Erickson Aero Tanker, LLC",Erickson Aero Tanker LLC,1
International Hydrocarbons Corp.,International Hydrocarbons Corp,1
"BERGER MANAGEMENT CORP, EUGENE",BERGER MANAGEMENT CORP EUGENE,1
"City of Lake Oswego, OR",City of Lake Oswego OR,1
"City of Boynton Beach, FL",City of Boynton Beach FL,1
"EverPower Wind Holdings, Inc.",EverPower Wind Holdings Inc,1
WebEx Communications Inc.,WebEx Communications Inc,1
"CITIES OF MORGANTON, GASTONIA & ALBEMARLE, NORTH CAROLINA",CITIES OF MORGANTON GASTONIA & ALBEMARLE NORTH CAROLINA,1
"Inside Passage Elec Coop, Inc",Inside Passage Elec Coop Inc,1
"MEPT Journal Square Urban Renewal, LLC",MEPT Journal Square Urban Renewal LLC,1
"WARREN, ELIZABETH",WARREN ELIZABETH,1
EN-GAUGE INC.,EN-GAUGE INC,1
T.E.S. Filer City Station Limited Partnership,T E S Filer City Station Limited Partnership,1
"Adelante Development Center, Inc.",Adelante Development Center Inc,1
"The Hughston Clinic, P.C.",The Hughston Clinic P C,1
"Mark Batman, President/CEO, Marshall County Rural Electric Membership Corporation",Mark Batman President/CEO Marshall County Rural Electric Membership Corporation,1
DUKE ENERGY FREDERICK  ,DUKE ENERGY FREDERICK,1
"ALCOA, INC.",ALCOA INC,1
"Barretts Minerals, Inc.",Barretts Minerals Inc,1
"LILLIAN PLANTATION, LLC",LILLIAN PLANTATION LLC,1
"LIFELOCK, INC",LIFELOCK INC,1
"CITY OF DANA POINT, CA",CITY OF DANA POINT CA,1
"Association of Universities for Research in Astronomy, Inc.",Association of Universities for Research in Astronomy Inc,1
BP Corporation North America Inc.,BP Corporation North America Inc,1
"D&B Specialty Foods USA, Inc.",D&B Specialty Foods USA Inc,1
"MORGAN CHASE & CO, J.P.",MORGAN CHASE & CO J P,1
"CSG DEVELOPMENT SERVICES II, LLC",CSG DEVELOPMENT SERVICES II LLC,1
"Local Tv Holdings, Llc",Local Tv Holdings Llc,1
"Per Scholas, Inc.",Per Scholas Inc,1
COLUMBIA TEACHERS  COLLEGE,COLUMBIA TEACHERS COLLEGE,1
"Business Innovation and Development Solutions, Inc.",Business Innovation and Development Solutions Inc,1
"Evans, Lawrence",Evans Lawrence,1
"City of Hartford, Connecticut",City of Hartford Connecticut,1
"HUNTINGTON INGALLS INDUSTRIES, INC",HUNTINGTON INGALLS INDUSTRIES INC,1
"Dynegy Coal Holdco, LLC",Dynegy Coal Holdco LLC,1
"Minardi, David C",Minardi David C,1
"Syracuse Community Health Center, Inc.",Syracuse Community Health Center Inc,1
"Lupin Pharmaceuticals, Inc",Lupin Pharmaceuticals Inc,1
"Glass, Lewis & Co.",Glass Lewis & Co,1
"Manhattan Associates, Inc.",Manhattan Associates Inc,1
"Shaw, Stephen F",Shaw Stephen F,1
Henderson-Columbia Corp. and the Estate of Wilbur C. Henderson,Henderson-Columbia Corp and the Estate of Wilbur C Henderson,1
"ROBBINS & ASSOC, LIZ",ROBBINS & ASSOC LIZ,1
"Absecon Mills, Inc.",Absecon Mills Inc,1
"Bastien, Goldstein & Blackthorne Group",Bastien Goldstein & Blackthorne Group,1
T.M.T. Resources Inc.,T M T Resources Inc,1
"CRANE & CO, INC",CRANE & CO INC,1
"ForeScout Technologies, Inc",ForeScout Technologies Inc,1
"Apparel Brands, Inc",Apparel Brands Inc,1
"Match.com, L.L.C.",Match com L L C,1
"VEGA VENTURE, INC.",VEGA VENTURE INC,1
Veri-Tax.com,Veri-Tax com,1
"WALKER, RICHARD",WALKER RICHARD,1
"UPPER MISSISSIPPI, ILLINOIS & MISSOURI RIVERS ASSOCIATION",UPPER MISSISSIPPI ILLINOIS & MISSOURI RIVERS ASSOCIATION,1
"Activision Blizzard, Inc.",Activision Blizzard Inc,1
"Suncor Energy, Inc.",Suncor Energy Inc,1
"Tate, Inc",Tate Inc,1
"JEFFERSON COUNTY, MO",JEFFERSON COUNTY MO,1
"Amplifon , Inc.",Amplifon Inc,1
"DAY & ZIMMERMANN GROUP, INC.",DAY & ZIMMERMANN GROUP INC,1
"City of Belton, TX",City of Belton TX,1
"VISIONCARE OPHTHALMIC TECHNOLOGIES, INC.",VISIONCARE OPHTHALMIC TECHNOLOGIES INC,1
"Shotspotter, Inc.",Shotspotter Inc,1
"AL-BARZINJI, DR JAMAL",AL-BARZINJI DR JAMAL,1
"Athena Cosmetics, Inc.",Athena Cosmetics Inc,1
"Tooele, Utah",Tooele Utah,1
"AGILITY, DEFENSE & GOVERNMENT SERVICES",AGILITY DEFENSE & GOVERNMENT SERVICES,1
"Metro Airport Auth Rock Island Cty, IL",Metro Airport Auth Rock Island Cty IL,1
"BIODELIVERY SERVICES INTERNATIONAL, INC.",BIODELIVERY SERVICES INTERNATIONAL INC,1
"TOWN OF BOONE, NC",TOWN OF BOONE NC,1
"NEW YORK COMMUNITY BANK, INC.",NEW YORK COMMUNITY BANK INC,1
"Northeast Medical Center, L.P.",Northeast Medical Center L P,1
"COUNTY OF AIKEN, SC",COUNTY OF AIKEN SC,1
"South Texas Redevelopment, Inc.",South Texas Redevelopment Inc,1
ROBINSON AVIATION INC.,ROBINSON AVIATION INC,1
"PORT EVERGLADES ASSOCIATION, INC.",PORT EVERGLADES ASSOCIATION INC,1
"EnGage, Inc.",EnGage Inc,1
"LAZARD FRERES & COMPANY, LLC",LAZARD FRERES & COMPANY LLC,1
Patient Services Inc.,Patient Services Inc,1
"City of Calabasas, California",City of Calabasas California,1
"M/A COM, INC.",M/A COM INC,1
"Agri-Energy, LLC",Agri-Energy LLC,1
"Wild American Shrimp, Inc.",Wild American Shrimp Inc,1
"Williams, Russell & Johnson",Williams Russell & Johnson,1
"ROCK AIRPORT OF PITTSBURGH, LLC",ROCK AIRPORT OF PITTSBURGH LLC,1
"Nielsen BioSciences, Inc.",Nielsen BioSciences Inc,1
"WILLIAMS INNOVATIONS, LLC",WILLIAMS INNOVATIONS LLC,1
"DeRoyal Industries, Inc.",DeRoyal Industries Inc,1
"ORION ENERGY SYSTEMS, LTD.",ORION ENERGY SYSTEMS LTD,1
St. Croix Regional Medical Center,St Croix Regional Medical Center,1
"American Water Works Service Company, Inc.",American Water Works Service Company Inc,1
"Aero Charter & Transport, Inc.",Aero Charter & Transport Inc,1
"North American Interpipe, Inc.",North American Interpipe Inc,1
"ENERGY NORTH, INC.",ENERGY NORTH INC,1
"NACHA, The Electronic Payments Association",NACHA The Electronic Payments Association,1
"SAGE SYSTEMS TECHNOLOGIES, LLC",SAGE SYSTEMS TECHNOLOGIES LLC,1
MAGNA SERVICES OF AMERICA INC.,MAGNA SERVICES OF AMERICA INC,1
"Blue Force Gear, Inc.",Blue Force Gear Inc,1
"Renew Financial Group, LLC",Renew Financial Group LLC,1
"Children's Svcs Council/Palm Beach, FL",Children's Svcs Council/Palm Beach FL,1
SRA International Inc.,SRA International Inc,1
"Horizon Lines, Inc.",Horizon Lines Inc,1
"WOUND, OSTOMY, AND CONTINENCE NURSES",WOUND OSTOMY AND CONTINENCE NURSES,1
"City of Hartford, CT",City of Hartford CT,1
"City of Kansas City, Missouri",City of Kansas City Missouri,1
"Primus Consulting Group, LLC",Primus Consulting Group LLC,1
U.S. Women's Chamber of Commerce,U S Women's Chamber of Commerce,1
"Vivint, Inc.",Vivint Inc,1
"CITY OF PORT ARANSAS, TX",CITY OF PORT ARANSAS TX,1
"CERTARA, L.P.",CERTARA L P,1
"Total Agronomic Services, Inc.",Total Agronomic Services Inc,1
St. Tammany Parish Sheriff's Office,St Tammany Parish Sheriff's Office,1
"EKLUTNA, INC.",EKLUTNA INC,1
"M Cubed Technologies, Inc.",M Cubed Technologies Inc,1
Remotelight.com,Remotelight com,1
"Lee County, NM",Lee County NM,1
"Barclays Capital, Inc.",Barclays Capital Inc,1
"DRAGER, LARRY",DRAGER LARRY,1
"Insituform Technologies, Inc.",Insituform Technologies Inc,1
"Roberts, Ann R",Roberts Ann R,1
"SOUTHERN RECYCLING, LLC",SOUTHERN RECYCLING LLC,1
"IKEA Indirect Material & Services, LLC",IKEA Indirect Material & Services LLC,1
"Hampton Creek, Inc.",Hampton Creek Inc,1
"TIDEWATER, INC.",TIDEWATER INC,1
CNOOC International Ltd.,CNOOC International Ltd,1
"Hansing, Katrin",Hansing Katrin,1
"J U B ENGINEERS, INC",J U B ENGINEERS INC,1
"Lake Cumberland Association, Inc.",Lake Cumberland Association Inc,1
"OROURKE, JOHN T",OROURKE JOHN T,1
Gould Choe Construction  ,Gould Choe Construction,1
"Dynegy Inc. and Rick Diericx, Senior Director",Dynegy Inc and Rick Diericx Senior Director,1
"Middletown, MD",Middletown MD,1
"SYSCO CHICAGO, INC.",SYSCO CHICAGO INC,1
"SINGAPORE TECHNOLOGIES ENGINEERING , INC",SINGAPORE TECHNOLOGIES ENGINEERING INC,1
"Durata Therapeutics, Inc.",Durata Therapeutics Inc,1
"Township of Maplewood, NJ",Township of Maplewood NJ,1
"CALIFORNIA RURAL INDIAN HEALTH BOARD, INC",CALIFORNIA RURAL INDIAN HEALTH BOARD INC,1
"RYAN, LIZ",RYAN LIZ,1
BIOENERGY SYSTEMS INC.,BIOENERGY SYSTEMS INC,1
"VANGUARD GROUP, INC.",VANGUARD GROUP INC,1
"Gutierrez Productions, Inc.",Gutierrez Productions Inc,1
"Rectrix Aerodrome Centers, Inc.",Rectrix Aerodrome Centers Inc,1
"City of Baton Rouge, LA",City of Baton Rouge LA,1
LiveOps Inc.,LiveOps Inc,1
"Aqua New York, Inc.",Aqua New York Inc,1
"Nasdaq Stock Market, Inc",Nasdaq Stock Market Inc,1
"CITY OF RANCHO CUCAMONGA, CA",CITY OF RANCHO CUCAMONGA CA,1
"Mid-Con Energy II, LLC",Mid-Con Energy II LLC,1
"LANDAMERICA FINANCIAL GROUP, INC",LANDAMERICA FINANCIAL GROUP INC,1
"B&B Pharmaceuticals, Inc. Coenzme Q",B&B Pharmaceuticals Inc Coenzme Q,1
JETBLUE AIRWAYS CORP.,JETBLUE AIRWAYS CORP,1
H & H Imports Inc.,H & H Imports Inc,1
"GOVBIZ ADVANTAGE, INC.",GOVBIZ ADVANTAGE INC,1
All Tech Mortgage Inc.,All Tech Mortgage Inc,1
"AMERICAN SOCIETY OF TRAVEL AGENTS, INC.",AMERICAN SOCIETY OF TRAVEL AGENTS INC,1
National Park Hospitality Assoc.,National Park Hospitality Assoc,1
U.S. WEST,U S WEST,1
"ALLEGHENY ELECTRIC COOPERATIVE, INC.",ALLEGHENY ELECTRIC COOPERATIVE INC,1
"BOARD OF COMMISSIONERS OF DEARBORN COUNTY, INDIANA",BOARD OF COMMISSIONERS OF DEARBORN COUNTY INDIANA,1
"Technical Assistance Collaborative, Inc.",Technical Assistance Collaborative Inc,1
"Rackspace, Inc.",Rackspace Inc,1
"Westerman, Shapiro et al",Westerman Shapiro et al,1
"Goodman Properties, Inc.",Goodman Properties Inc,1
"Itochu Aviation, Inc.",Itochu Aviation Inc,1
"Cracker Barrel Old Country Store, Inc.",Cracker Barrel Old Country Store Inc,1
Heckler & Koch Defense Inc.,Heckler & Koch Defense Inc,1
"PLATTE COUNTY, MO",PLATTE COUNTY MO,1
Greater St. Cloud Development Corporation,Greater St Cloud Development Corporation,1
"Long Lake Partners, LLC",Long Lake Partners LLC,1
"Proteus on Demand Facilities, LLC",Proteus on Demand Facilities LLC,1
"City of Palo Alto, CA",City of Palo Alto CA,1
"Pima County, AZ",Pima County AZ,1
"Merit Medical Systems, Inc.",Merit Medical Systems Inc,1
"NT CONCEPTS, INC.",NT CONCEPTS INC,1
"First Arkansas Financial, Inc.",First Arkansas Financial Inc,1
"COVANTA ENERGY AMERICAS, INC.",COVANTA ENERGY AMERICAS INC,1
"TRICON PRECAST, LTD.",TRICON PRECAST LTD,1
Career Path Training Corp.,Career Path Training Corp,1
"SunE SPS2, LLC",SunE SPS2 LLC,1
"COTY, INC.",COTY INC,1
TRIANGLE  LIFE SCIENCES LLC,TRIANGLE LIFE SCIENCES LLC,1
"Spalt, James",Spalt James,1
"Benton County Judge, Benton County",Benton County Judge Benton County,1
"The Juvenile Products Manufacturers Association, Inc.",The Juvenile Products Manufacturers Association Inc,1
"ENDO PHARMACEUTICALS HOLDINGS, INC.",ENDO PHARMACEUTICALS HOLDINGS INC,1
"QUADRANT STRUCTURED PRODUCTS COMPANY, LTD.",QUADRANT STRUCTURED PRODUCTS COMPANY LTD,1
"RailAmerica, Inc.",RailAmerica Inc,1
"CITY OF KEY WEST, FLORIDA",CITY OF KEY WEST FLORIDA,1
"SOMERSET RURAL ELECTRIC COOPERATIVE, INC.",SOMERSET RURAL ELECTRIC COOPERATIVE INC,1
"REIGER, FRANK A, MARY H, TERRENCE P, & CHRISTOPHER G",REIGER FRANK A MARY H TERRENCE P & CHRISTOPHER G,1
"ELITE SKY INTERNATIONAL, INC.",ELITE SKY INTERNATIONAL INC,1
MagPul Industries Corp.,MagPul Industries Corp,1
U.S. Public Interest Research Group,U S Public Interest Research Group,1
"Lloyd's America, Inc.",Lloyd's America Inc,1
"PHYCOR, INC",PHYCOR INC,1
Columbia Rural Electric Association Inc.,Columbia Rural Electric Association Inc,1
OLDCASTLE MATERIALS INC.,OLDCASTLE MATERIALS INC,1
"LDI ASSOCIATES, LLC",LDI ASSOCIATES LLC,1
"Autoimmune Technologies, LLC",Autoimmune Technologies LLC,1
RAPID OCEAN RESPONSE CORP.,RAPID OCEAN RESPONSE CORP,1
